STATION,YEAR,Cd,Ec,Hv,Ms,Nfl,Ngu,Nm,Pcr,Pe,Ppf,Ppu,Rm,Ppc,Va,Zp,Zm,totobs
ET4.2,2018,0,0,0,0.14285714285714285,0,0.14285714285714285,0,0,0,0.42857142857142855,0,0.14285714285714285,0,0,0.14285714285714285,0,7
WT7.1,2018,0,0,0,0.021739130434782608,0,0,0,0,0,0.10869565217391304,0,0.13043478260869565,0.13043478260869565,0,0.6086956521739131,0,46
WT8.2,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CB3.2,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ET4.2,2019,0,0,0,0.25,0,0,0,0,0,0.5,0,0.25,0,0,0,0,4
WT6.1,2019,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,6
ET2.2,1987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
EE2.2,1985,0,0,0,0,0,0.2,0,0,0,0,0,0.8,0,0,0,0,15
RET2.4,1985,0,0,0,0,0,0.25,0,0,0,0.25,0,0.25,0,0.25,0,0,4
ET4.1,2007,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0.6666666666666666,0,0,3
RET2.4,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
WT7.1,1991,0,0,0,0,0,0,0,0.023255813953488372,0,0,0.023255813953488372,0,0.023255813953488372,0,0.9302325581395349,0,43
LE2.2,1993,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.3333333333333333,0,0,0.5,0,6
WT8.1,1995,0,0,0,0,0,0,0,0.0196078431372549,0,0,0.029411764705882353,0.3627450980392157,0,0,0.5882352941176471,0,102
WT7.1,1996,0,0,0,0,0,0,0,0.03571428571428571,0,0.07142857142857142,0,0.21428571428571427,0.03571428571428571,0,0.6428571428571429,0,28
WT4.1,2007,0,0,0,0,0,0,0,0.0625,0,0.5,0,0,0,0.3125,0.125,0,16
CB2.1,2017,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0,9
ET5.1,2019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
CB3.2,1985,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0.42857142857142855,0.14285714285714285,0,0.14285714285714285,0,7
EE1.1,1985,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,0.7647058823529411,0.11764705882352941,0,0,0,17
EE2.1,1985,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0.7727272727272727,0.09090909090909091,0.045454545454545456,0.045454545454545456,0,22
EE1.1,1986,0,0,0,0,0,0,0,0,0,0,0,0.8222222222222222,0.06666666666666667,0,0.1111111111111111,0,45
ET4.2,1986,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0.38095238095238093,0.047619047619047616,0,0.14285714285714285,0,21
WT8.1,1986,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0,4
EE2.1,1987,0,0,0,0,0,0,0,0,0,0,0,0.8431372549019608,0.10784313725490197,0,0.049019607843137254,0,102
EE2.2,1987,0,0,0,0,0,0,0,0,0,0,0,0.8620689655172413,0.13793103448275862,0,0,0,58
ET4.2,1987,0,0,0,0,0,0,0,0,0,0.11428571428571428,0,0.7238095238095238,0.05714285714285714,0,0.10476190476190476,0,105
RET1.1,1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
TF1.7,1987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EE1.1,1989,0,0,0,0,0,0,0,0,0,0,0,0.52,0.28,0,0.2,0,25
EE2.1,1989,0,0,0,0,0,0,0,0,0,0,0,0.7058823529411765,0.21568627450980393,0,0.0784313725490196,0,51
EE2.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.75,0.20833333333333334,0,0.041666666666666664,0,24
EE3.5,1989,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
LE1.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,8
LE4.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0.09090909090909091,0.09090909090909091,0,0.36363636363636365,11
WE4.4,1989,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.3333333333333333,6
WT6.1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,0,5
WT7.1,1989,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0.3333333333333333,0,3
EE1.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.7666666666666667,0.05,0,0.18333333333333332,0,60
EE2.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.8148148148148148,0.037037037037037035,0,0.14814814814814814,0,27
LE1.3,1990,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.8571428571428571,0,7
WT6.1,1992,0,0,0,0,0,0,0,0,0,0,0,0,0.03571428571428571,0,0.9642857142857143,0,28
LE1.1,1994,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,7
WT6.1,1994,0,0,0,0,0,0,0,0,0,0.2826086956521739,0,0.1956521739130435,0.17391304347826086,0.043478260869565216,0.30434782608695654,0,46
EE2.1,1995,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,0.09090909090909091,0,0.09090909090909091,0,11
CB3.3W,1996,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,2
CB4.1E,1997,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,8
EE2.1,1997,0,0,0,0,0,0,0,0,0,0,0,0.9807692307692307,0.00641025641025641,0,0.01282051282051282,0,156
LE1.3,1997,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,3
EE1.1,1998,0,0,0,0,0,0,0,0,0,0.045454545454545456,0,0.7954545454545454,0.045454545454545456,0,0.09090909090909091,0.022727272727272728,44
LE1.3,1998,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,3
LE4.1,1998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
EE1.1,1999,0,0,0,0,0,0,0,0,0,0.18421052631578946,0,0.7105263157894737,0.05263157894736842,0,0.02631578947368421,0.02631578947368421,38
EE3.2,1999,0,0,0,0,0,0,0,0,0,0,0,0.8,0.014285714285714285,0,0,0.18571428571428572,70
EE1.1,2000,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.16666666666666666,0.16666666666666666,6
CB4.1E,2001,0,0,0,0,0,0,0,0,0,0,0,0.5405405405405406,0.13513513513513514,0,0.32432432432432434,0,37
EE1.1,2001,0,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,0.07692307692307693,0,0,0,13
LE2.2,2001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.05555555555555555,0,0.3888888888888889,0.05555555555555555,18
CB4.1W,2002,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,6
EE2.1,2002,0,0,0,0,0,0,0,0,0,0.06451612903225806,0,0.7096774193548387,0.06451612903225806,0,0.0967741935483871,0.06451612903225806,31
EE2.1,2004,0,0,0,0,0,0,0,0,0,0.37777777777777777,0,0.5,0.12222222222222222,0,0,0,90
CB5.1,2005,0,0,0,0,0,0,0,0,0,0,0,0.5,0.16666666666666666,0,0.041666666666666664,0.2916666666666667,24
EE2.1,2006,0,0,0,0,0,0,0,0,0,0.030303030303030304,0,0.6666666666666666,0.15151515151515152,0,0.15151515151515152,0,33
EE2.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.52,0.2,0,0.28,0,75
WT8.1,2007,0,0,0,0,0,0,0,0,0,0,0,0.5072463768115942,0.2898550724637681,0,0.2028985507246377,0,69
EE2.1,2008,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.16666666666666666,0,0,0,42
EE3.1,2009,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,2
EE2.1,2011,0,0,0,0,0,0,0,0,0,0,0,0.9807692307692307,0.019230769230769232,0,0,0,52
WT6.1,2011,0,0,0,0,0,0,0,0,0,0.037037037037037035,0,0,0.7407407407407407,0.18518518518518517,0.037037037037037035,0,27
WT7.1,2011,0,0,0,0,0,0,0,0,0,0.2413793103448276,0,0.7241379310344828,0.034482758620689655,0,0,0,29
EE1.1,2016,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,3
EE2.1,2018,0,0,0,0,0,0,0,0,0,0,0,0.44,0.1,0,0.46,0,50
CB3.3E,1986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CB3.2,1987,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,27
CB3.3C,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EE1.1,1987,0,0,0,0,0,0,0,0,0,0.0234375,0,0.953125,0,0,0.0234375,0,128
CB3.2,1989,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
CB3.2,1991,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CB3.2,1992,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.4,0,10
ET4.2,1992,0,0,0,0,0,0,0,0,0,0.125,0,0.375,0,0,0.5,0,8
EE2.1,1993,0,0,0,0,0,0,0,0,0,0.05555555555555555,0,0.6944444444444444,0,0,0.25,0,36
WT7.1,1994,0,0,0,0,0,0,0,0,0,0.16,0.04,0.36,0,0,0.44,0,25
WT7.1,1995,0,0,0,0,0,0,0,0,0,0.1276595744680851,0.02127659574468085,0.3191489361702128,0,0,0.5319148936170213,0,47
CB4.1E,2003,0,0,0,0,0,0,0,0,0,0.25,0,0.625,0,0,0.125,0,8
EE1.1,2005,0,0,0,0,0,0,0,0,0,0.125,0,0.5,0,0,0.25,0.125,8
ET5.2,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
EE1.1,2017,0,0,0,0,0,0,0,0,0,0.09090909090909091,0,0.8636363636363636,0,0,0.045454545454545456,0,22
WT7.1,2019,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,4
WT7.1,1993,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0,0,0.5,0,8
CB4.4,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LE1.2,2001,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0.7142857142857143,0,7
ET7.1,2003,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.42857142857142855,0,0,0.2857142857142857,0,7
ET7.1,2004,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0,0.7142857142857143,0,7
ET8.1,2004,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,4
CB4.1C,1985,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
CB5.1,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
CB5.2,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
CB7.2E,1985,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
EE3.1,1985,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.25,0,4
EE3.2,1985,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,9
EE3.4,1985,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
ET5.2,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ET8.1,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.2,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE1.3,1985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.6,1985,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE4.3,1985,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
WE4.1,1985,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,8
WE4.2,1985,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WE4.3,1985,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
CB4.1E,1986,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,8
CB5.1,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
CB5.3,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,1986,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0,0,0.2857142857142857,7
CB6.3,1986,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,3
CB7.1,1986,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0,0.5714285714285714,7
CB7.1N,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB8.1E,1986,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,10
EE2.1,1986,0,0,0,0,0,0,0,0,0,0,0,0.8775510204081632,0,0,0.12244897959183673,0,49
EE2.2,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
EE3.0,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.1,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
EE3.2,1986,0,0,0,0,0,0,0,0,0,0,0,0.9767441860465116,0,0,0,0.023255813953488372,43
EE3.3,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.4,1986,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.15384615384615385,13
EE3.5,1986,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0,0,0,0.7142857142857143,7
ET8.1,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
ET9.1,1986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
LE1.2,1986,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0.2,5
LE3.6,1986,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.25,16
LE3.7,1986,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.8571428571428571,7
LE4.3,1986,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
WE4.1,1986,0,0,0,0,0,0,0,0,0,0,0,0.5135135135135135,0,0,0,0.4864864864864865,37
WE4.2,1986,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,5
CB4.1E,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
CB5.1,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63
CB5.2,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB5.3,1987,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.16666666666666666,0.16666666666666666,6
CB5.4W,1987,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,0,0,0,0.18181818181818182,11
CB7.1,1987,0,0,0,0,0,0,0,0,0,0,0,0.35294117647058826,0,0,0.058823529411764705,0.5882352941176471,17
CB7.1N,1987,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0,0,0.16666666666666666,6
CB7.2E,1987,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0.4,5
CB7.3E,1987,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,8
CB8.1E,1987,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0.4444444444444444,9
EE3.1,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31
EE3.2,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
EE3.4,1987,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
EE3.5,1987,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0.25,0.4375,32
ET5.2,1987,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0.625,0,8
ET8.1,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33
ET9.1,1987,0,0,0,0,0,0,0,0,0,0,0,0.975609756097561,0,0,0,0.024390243902439025,41
LE1.3,1987,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.9,0,10
LE1.4,1987,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,16
LE2.2,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
LE2.3,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
LE3.2,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE3.3,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
LE3.4,1987,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0.0625,16
LE3.6,1987,0,0,0,0,0,0,0,0,0,0,0,0.6538461538461539,0,0,0,0.34615384615384615,26
LE3.7,1987,0,0,0,0,0,0,0,0,0,0,0,0.5652173913043478,0,0,0.043478260869565216,0.391304347826087,23
LE4.2,1987,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
WE4.1,1987,0,0,0,0,0,0,0,0,0,0,0,0.5405405405405406,0,0,0,0.4594594594594595,37
WE4.2,1987,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,0,0,0,0.5555555555555556,9
WT8.1,1987,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.7,0,10
WT8.3,1987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
CB4.2E,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60
CB5.1W,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,4
CB5.2,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7
CB5.3,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.4W,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB7.1N,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB7.2E,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,14
CB7.3E,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB8.1E,1989,0,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0.42857142857142855,7
EE3.0,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
EE3.1,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40
EE3.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.9012345679012346,0,0,0,0.09876543209876543,81
EE3.3,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
EE3.4,1989,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,24
ET8.1,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
ET9.1,1989,0,0,0,0,0,0,0,0,0,0,0,0.9354838709677419,0,0,0,0.06451612903225806,31
LE1.3,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
LE1.4,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,4
LE3.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
LE3.3,1989,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0.125,16
LE3.4,1989,0,0,0,0,0,0,0,0,0,0,0,0.6842105263157895,0,0,0,0.3157894736842105,19
LE3.6,1989,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0.1875,16
LE3.7,1989,0,0,0,0,0,0,0,0,0,0,0,0.6595744680851063,0,0,0.02127659574468085,0.3191489361702128,47
LE4.3,1989,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0.8181818181818182,22
WE4.1,1989,0,0,0,0,0,0,0,0,0,0,0,0.4722222222222222,0,0,0,0.5277777777777778,36
WE4.2,1989,0,0,0,0,0,0,0,0,0,0,0,0.48148148148148145,0,0,0,0.5185185185185185,27
WE4.3,1989,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
WT8.1,1989,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,2
WT8.3,1989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
CB3.2,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
CB4.1E,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB4.2E,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57
CB5.1W,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB5.2,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
CB5.4W,1990,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.1,10
CB6.3,1990,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
CB7.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,0,0,0,0.3076923076923077,13
CB7.1N,1990,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
CB7.2E,1990,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,14
CB8.1E,1990,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.8,5
EE2.2,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8
EE3.1,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41
EE3.2,1990,0,0,0,0,0,0,0,0,0,0,0,0.7865168539325843,0,0,0.033707865168539325,0.1797752808988764,89
EE3.3,1990,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
EE3.4,1990,0,0,0,0,0,0,0,0,0,0,0,0.45454545454545453,0,0,0.030303030303030304,0.5151515151515151,33
EE3.5,1990,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.25,0.45,20
ET8.1,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23
ET9.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.825,0,0,0.025,0.15,40
LE3.2,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
LE3.3,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
LE3.4,1990,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.1,0.2,10
LE3.6,1990,0,0,0,0,0,0,0,0,0,0,0,0.7419354838709677,0,0,0,0.25806451612903225,31
LE3.7,1990,0,0,0,0,0,0,0,0,0,0,0,0.7619047619047619,0,0,0,0.23809523809523808,21
LE4.2,1990,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.75,4
LE4.3,1990,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0,0,0.8571428571428571,7
WE4.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,30
WE4.2,1990,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,4
WT5.1,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
WT8.1,1990,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,0,0.8888888888888888,0,9
WT8.3,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
CB4.1E,1991,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0.7777777777777778,0,9
CB4.2E,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
CB5.1W,1991,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.6,0,5
CB5.4W,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
CB7.1,1991,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.3,10
CB7.1N,1991,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,6
CB7.1S,1991,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,0.3333333333333333,3
CB7.2E,1991,0,0,0,0,0,0,0,0,0,0,0,0.38095238095238093,0,0,0,0.6190476190476191,21
CB7.3E,1991,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,10
EE1.1,1991,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0,10
EE2.1,1991,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.3,0,20
EE2.2,1991,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.25,0,8
EE3.0,1991,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,2
EE3.2,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10
EE3.5,1991,0,0,0,0,0,0,0,0,0,0,0,0.5757575757575758,0,0,0,0.42424242424242425,33
ET8.1,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9
ET9.1,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
LE1.3,1991,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0.9230769230769231,0,13
LE1.4,1991,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,8
LE2.2,1991,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.75,0,4
LE3.3,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
LE3.4,1991,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.4,5
LE3.6,1991,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0.027777777777777776,0.3055555555555556,36
LE3.7,1991,0,0,0,0,0,0,0,0,0,0,0,0.5116279069767442,0,0,0.023255813953488372,0.46511627906976744,43
LE4.3,1991,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0.8333333333333334,6
WE4.1,1991,0,0,0,0,0,0,0,0,0,0,0,0.6285714285714286,0,0,0,0.37142857142857144,35
WE4.2,1991,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.6,5
WT5.1,1991,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0,0.6666666666666666,0,3
CB4.1E,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB5.1W,1992,0,0,0,0,0,0,0,0,0,0,0,0.42857142857142855,0,0,0.5714285714285714,0,7
CB5.2,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
CB5.4W,1992,0,0,0,0,0,0,0,0,0,0,0,0.8461538461538461,0,0,0,0.15384615384615385,13
CB5.5,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CB6.3,1992,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.625,8
CB7.2E,1992,0,0,0,0,0,0,0,0,0,0,0,0.5263157894736842,0,0,0,0.47368421052631576,19
